parameter,Estimate,Naive SE,Robust SE,95%L,95%H,t value,pvalue,feature,qvalue,neg_log10_pvalue,neg_log10_qvalue
batch_1,-0.5371352388254992,0.1131955855151841,0.11319104280037495,-0.7596780046950169,-0.31459247295598164,-4.745386432854032,2.928219359241181e-06,Bin 37,4.2777465421958115e-05,5.5333963924566785,4.368784951084427
batch_1,0.7706469853737056,0.170668778126109,0.16621197130736154,0.4438607759684274,1.097433194778984,4.636531167472975,4.844833710613776e-06,Bin 148,6.782767194859286e-05,5.314721124661142,4.168593088982904
batch_1,0.18853550092229981,0.039238944891545266,0.04090905984417958,0.10810497301470477,0.26896602882989484,4.608649077745161,5.503276237241846e-06,Bin 1,7.396403262853041e-05,5.259378687207221,4.130979418489414
batch_1,0.7513547523508424,0.16743749032105998,0.16599494194079004,0.42499524027352237,1.0777142644281623,4.526371367501358,7.986112620148426e-06,Bin 55,0.0001032051477065335,5.0976645696783525,3.9862986402593266
batch_1,1.2127980520631632,0.2691972683211798,0.26991201570491347,0.6821291490270553,1.7434669550992714,4.493308861762857,9.260726614556602e-06,Bin 134,0.00011524459787003771,5.033354936394505,3.9383794231636484
batch_1,-0.41499246277065893,0.09468923972492996,0.09293278197951109,-0.5977058456497567,-0.23227907989156105,-4.465512103814479,1.0481241113492372e-05,Bin 141,0.00012577489336190848,4.979587288265735,3.9004060422181106
batch_1,0.6203204248190323,0.14198088373020734,0.139872932949625,0.3453188999740997,0.8953219496639646,4.43488537587497,1.2004303713150768e-05,Bin 163,0.0001390843464696089,4.920663025303426,3.8567217458125387
batch_1,0.6711959124591705,0.1565672112640759,0.15541819587799227,0.36563114053514795,0.9767606843831931,4.318644343202122,1.99499007543316e-05,Bin 69,0.0002234388884485139,4.700059260476148,3.6508412378059663
batch_1,0.8103946255448168,0.18560964165381247,0.18980601923636634,0.4372206052821118,1.1835686458075216,4.269593919124497,2.463664687588243e-05,Bin 151,0.0002670294629127902,4.608418401312666,3.573440817757094
batch_1,1.8621197918049686,0.4699487465934803,0.441617961691965,0.9938630797794918,2.730376503830445,4.216585269019978,3.087792124187332e-05,Bin 157,0.0003242181730396699,4.510351944850932,3.489162645780994
batch_1,0.46573818704935405,0.10798455419157464,0.11158880752004198,0.2463455456246467,0.6851308284740614,4.173699830654654,3.700391953323842e-05,Bin 35,0.00037676718070206395,4.431752272108629,3.4239269345966723
